Telescope :,Gemini,,Instrument :,Flamingos II,Flamingos 2,,,,,,,,,,,,,,
Obj. Name,Date,FITS #,Program ID,Exposure (s),Filter,Local Time,Airmass,Seeing,Type,Flat #,Telluric # (Or BMAG;VMAG),Lamps #,Darks Program ID,Darks Date,Darks #,abba patterns,Reduce ? (0/1),Binary ?,Comments
Argon,131020,30,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,31,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131020,36,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,37,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 100491,131020,56-59,GS-2013B-Q-79,,JH,,,,Telluric,46,A0,45,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 100491,131020,60-67,GS-2013B-Q-79,,HK,,,,Telluric,52,A0,51,GS-2013B-Q-79,130927,37-42;134-217;238-255,abbaabba,done,x,
J2112-8128,131020,41-44,GS-2013B-Q-79,,JH,,,,Science,46,56-59,45,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J2112-8128,131020,47-50,GS-2013B-Q-79,,HK,,,,Science,52,60-67,51,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131020,45,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,46,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131020,51,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,52,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 107894,131020,98-101,GS-2013B-Q-79,,JH,,,,Telluric,88,A0,87,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 107894,131020,102-105,GS-2013B-Q-79,,HK,,,,Telluric,94,A0,93,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J2148-4736,131020,83-86,GS-2013B-Q-79,,JH,,,,Science,88,98-101,87,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J2148-4736,131020,89-92,GS-2013B-Q-79,,HK,,,,Science,94,102-105,93,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131020,87,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,88,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131020,93,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,94,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 115488,131020,109-112,GS-2013B-Q-79,,JH,,,,Telluric,125,A2.5,124,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 115488,131020,113-116,GS-2013B-Q-79,,HK,,,,Telluric,131,A2.5,130,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J2322-6151,131020,120-123,GS-2013B-Q-79,,JH,,,,Science,125,109-112,124,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J2322-6151,131020,126-129,GS-2013B-Q-79,,HK,,,,Science,131,113-116,130,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131020,124,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,125,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131020,130,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,131,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 17623,131020,135-138,GS-2013B-Q-79,,JH,,,,Telluric,153,A0,152,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 17623,131020,139-142,GS-2013B-Q-79,,HK,,,,Telluric,159,A0,158,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0355-1032,131020,148-151,GS-2013B-Q-79,,JH,,,,Science,153,135-138,152,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0355-1032,131020,154-157,GS-2013B-Q-79,,HK,,,,Science,159,139-142,158,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131020,152,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,153,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131020,158,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,159,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 24362,131020,182-185,GS-2013B-Q-79,,JH,,,,Telluric,172,A4,171,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 24362,131020,186-189,GS-2013B-Q-79,,HK,,,,Telluric,178,A4,177,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0512-3041,131020,167-170,GS-2013B-Q-79,,JH,,,,Science,172,182-185,171,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0512-3041,131020,173-176,GS-2013B-Q-79,,HK,,,,Science,178,186-189,177,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131020,171,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,172,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131020,177,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,178,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 31430,131020,208-211,GS-2013B-Q-79,,JH,,,,Telluric,198,A5,197,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 31430,131020,212-215,GS-2013B-Q-79,,HK,,,,Telluric,204,A5,203,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0635-6234,131020,193-196,GS-2013B-Q-79,,JH,,,,Science,198,208-211,197,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0635-6234,131020,199-202,GS-2013B-Q-79,,HK,,,,Science,204,212-215,203,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131020,197,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,198,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131020,203,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,204,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 42930,131020,234-237,GS-2013B-Q-79,,JH,,,,Telluric,224,A0,223,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 42930,131020,238-241,GS-2013B-Q-79,,HK,,,,Telluric,230,A0,229,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0854-3051,131020,219-222,GS-2013B-Q-79,,JH,,,,Science,224,234-237,223,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0854-3051,131020,225-228,GS-2013B-Q-79,,HK,,,,Science,230,238-241,229,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131020,223,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,224,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131020,229,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131020,230,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
J0819-7401,131020,245-248,GS-2013B-Q-79,,JH,,,,Science,224,234-237,223,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131020,249,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,0,
FLAT,131020,250,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
HIP 115488,131021,4-7,GS-2013B-Q-79,,JH,,,,Telluric,22,A2.5,21,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 115488,131021,8-11,GS-2013B-Q-79,,HK,,,,Telluric,28,A2.5,27,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J2322-6151B,131021,17-20,GS-2013B-Q-79,,JH,,,,Science,22,4-7,21,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J2322-6151B,131021,23-26,GS-2013B-Q-79,,HK,,,,Science,28,8-11,27,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131021,21,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131021,22,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131021,27,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131021,28,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 113900,131021,32-35,GS-2013B-Q-79,,JH,,,,Telluric,48,A5,47,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 113900,131021,36-39,GS-2013B-Q-79,,HK,,,,Telluric,54,A5,53,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J2314-5405,131021,43-46,GS-2013B-Q-79,,JH,,,,Science,48,32-35,47,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J2314-5405,131021,49-52,GS-2013B-Q-79,,HK,,,,Science,54,36-39,53,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131021,47,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131021,48,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131021,53,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131021,54,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 115488,131021,73-76,GS-2013B-Q-79,,JH,,,,Telluric,63,A2.5,62,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 115488,131021,77-80,GS-2013B-Q-79,,HK,,,,Telluric,69,A2.5,68,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J2313-6127,131021,58-61,GS-2013B-Q-79,,JH,,,,Science,63,73-76,62,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J2313-6127,131021,64-67,GS-2013B-Q-79,,HK,,,,Science,69,77-80,68,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131021,62,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131021,63,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131021,68,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131021,69,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 27089,131021,103-106,GS-2013B-Q-79,,HK,,,,Telluric,99,A0,98,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0540-0906,131021,86-97,GS-2013B-Q-79,,HK,,,,Science,99,103-106,98,GS-2013B-Q-79,130927,37-42;134-217;238-255,abbaabbaabba,done,0,
Argon,131021,98,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131021,99,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 24342,131021,127-130,GS-2013B-Q-79,,JH,,,,Telluric,117,A0,116,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 24342,131021,131-134,GS-2013B-Q-79,,HK,,,,Telluric,123,A0,122,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0537-0623,131021,112-115,GS-2013B-Q-79,,JH,,,,Science,117,127-130,116,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0537-0623,131021,118-121,GS-2013B-Q-79,,HK,,,,Science,123,131-134,122,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131021,116,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131021,117,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131021,122,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131021,123,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 37396,131021,155-158,GS-2013B-Q-79,,JH,,,,Telluric,145,A0,144,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 37396,131021,159-162,GS-2013B-Q-79,,HK,,,,Telluric,151,A0,150,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0720-5617,131021,140-143,GS-2013B-Q-79,,JH,,,,Science,145,155-158,144,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0720-5617,131021,146-149,GS-2013B-Q-79,,HK,,,,Science,151,159-162,150,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131021,144,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131021,145,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131021,150,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131021,151,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
TZDARKS,131023,25-41,GS-2013B-Q-79,,…,,,,…,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
TZDARKS,131024,20-49,GS-2013B-Q-79,,…,,,,…,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
TZDARKS,131025,401-412,GS-2013B-Q-79,,…,,,,…,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
TZDARKS,131027,132-137,GS-2013B-Q-79,,…,,,,…,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
TZDARKS,131030,55-60,GS-2013B-Q-79,,…,,,,…,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
TZDARKS,131031,38-73,GS-2013B-Q-79,,…,,,,…,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
TZDARKS,131101,1-24,GS-2013B-Q-79,,…,,,,…,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
TZDARKS,131106,90-101,GS-2013B-Q-79,,…,,,,…,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
TZDARKS,140118,348-395,GS-2013B-Q-79,,…,,,,…,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
HIP 39802,131025,389-392,GS-2013B-Q-79,,JH,,,,Telluric,…,A1,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,0,x,Not useful
HIP 39802,131025,393-400,GS-2013B-Q-79,,HK,,,,Telluric,385,A1,384,GS-2013B-Q-79,130927,37-42;134-217;238-255,abbaabba,done,x,
J0819-7401,131025,380-383,GS-2013B-Q-79,,HK,,,,Science,385,393-400,384,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131025,384,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131025,385,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
HIP 22748,131027,57-60,GS-2013B-Q-79,,JH,,,,Telluric,83,A0,82,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 22748,131027,61-64,GS-2013B-Q-79,,HK,,,,Telluric,93,A0,92,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0440-5126,131027,70-81,GS-2013B-Q-79,,JH,,,,Science,83,57-60,82,GS-2013B-Q-79,130927,37-42;134-217;238-255,abbaabbaabba,done,0,
J0440-5126,131027,84-91,GS-2013B-Q-79,,HK,,,,Science,93,61-64,92,GS-2013B-Q-79,130927,37-42;134-217;238-255,abbaabba,done,0,
Argon,131027,82,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131027,83,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131027,92,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131027,93,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,done,x,
HIP 20050,131027,97-100,GS-2013B-Q-79,,JH,,,,Telluric,113,A0,112,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 20050,131027,101-104,GS-2013B-Q-79,,HK,,,,Telluric,119,A0,118,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0253-7959,131027,108-111,GS-2013B-Q-79,,JH,,,,Science,113,97-100,112,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0253-7959,131027,114-117,GS-2013B-Q-79,,HK,,,,Science,119,101-104,118,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131027,112,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131027,113,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131027,118,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131027,119,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
HIP 100491,131028,21;24,GS-2013B-Q-79,,JH,,,,Telluric,89,A0,88,GS-2013B-Q-79,130927,37-42;134-217;238-255,ab,done,x,"This is just an a exposure, b is HK grism and must be manually removed after extraction"
HIP 100491,131028,30-33,GS-2013B-Q-79,,HK,,,,Telluric,95,A0,94,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J2154-7459,131028,39-42,GS-2013B-Q-79,,JH,,,,Science,89,21;24,88,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J2154-7459,131028,45-48,GS-2013B-Q-79,,HK,,,,Science,95,30-33,94,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J2335-3401,131028,54-57,GS-2013B-Q-79,,JH,,,,Science,89,21;24,88,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J2335-3401,131028,60-63,GS-2013B-Q-79,,HK,,,,Science,95,30-33,94,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0219-3925,131028,84-87,GS-2013B-Q-79,,JH,,,,Science,89,21;24,88,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0219-3925,131028,90-93,GS-2013B-Q-79,,HK,,,,Science,95,30-33,94,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131028,88,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131028,89,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131028,94,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131028,95,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
J0318-3708,131028,101-104,GS-2013B-Q-79,,JH,,,,Science,89,21;24,88,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0318-3708,131028,107-110,GS-2013B-Q-79,,HK,,,,Science,95,30-33,94,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131028,105,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131028,106,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131028,111,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131028,112,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
J2251-6811,131028,127-130,GS-2013B-Q-79,,JH,,,,Science,89,21;24,88,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J2251-6811,131028,133-136,GS-2013B-Q-79,,HK,,,,Science,95,30-33,94,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0752-7947,131028,144-147,GS-2013B-Q-79,,JH,,,,Science,89,21;24,88,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131028,148,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
HIP 1777,131029,116-119,GS-2013B-Q-79,,JH,,,,Telluric,102,A0,101,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 1777,131029,120-123,GS-2013B-Q-79,,HK,,,,Telluric,112,A0,111,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0019-6226,131029,89-100,GS-2013B-Q-79,,JH,,,,Science,102,116-119,101,GS-2013B-Q-79,130927,37-42;134-217;238-255,abbaabbaabba,done,0,
J0019-6226,131029,103-110,GS-2013B-Q-79,,HK,,,,Science,112,120-123,111,GS-2013B-Q-79,130927,37-42;134-217;238-255,abbaabba,done,0,
Argon,131029,101,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131029,102,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131029,111,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131029,112,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 13127,131029,142-145,GS-2013B-Q-79,,JH,,,,Telluric,132,A0,131,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 13127,131029,146-149,GS-2013B-Q-79,,HK,,,,Telluric,138,A0,137,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0240-4253,131029,127-130,GS-2013B-Q-79,,JH,,,,Science,132,142-145,131,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0240-4253,131029,133-136,GS-2013B-Q-79,,HK,,,,Science,138,146-149,137,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131029,131,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131029,132,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131029,137,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131029,138,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
